,id,user_id,session_date,mb_used
6952,1039_227,1039,2018-09-11,0.0
6953,1039_228,1039,2018-08-02,696.83
6954,1039_229,1039,2018-06-23,580.38
6955,1039_230,1039,2018-10-19,0.0
6956,1039_231,1039,2018-12-11,0.0
6957,1039_232,1039,2018-07-31,450.84
6958,1039_233,1039,2018-07-21,320.51
6959,1039_234,1039,2018-12-17,588.37
6960,1039_235,1039,2018-12-26,225.02
6961,1039_236,1039,2018-07-14,34.62
6962,1039_237,1039,2018-08-25,560.15
6963,1039_238,1039,2018-12-25,683.18
6964,1039_239,1039,2018-11-20,666.96
6965,1039_240,1039,2018-06-15,262.0
6966,1039_241,1039,2018-06-27,0.0
6967,1039_242,1039,2018-06-19,0.0
6968,1039_243,1039,2018-11-11,131.27
6969,1039_244,1039,2018-11-15,141.26
6970,1039_245,1039,2018-08-11,911.37
6971,1039_246,1039,2018-11-29,0.0
6972,1039_247,1039,2018-08-21,518.22
6973,1039_248,1039,2018-12-05,564.2
6974,1039_249,1039,2018-11-23,526.9
6975,1039_250,1039,2018-09-05,393.64
6976,1039_251,1039,2018-07-21,753.9
6977,1039_252,1039,2018-07-15,507.14
6978,1039_253,1039,2018-07-05,388.77
6979,1039_254,1039,2018-08-18,212.7
6980,1039_255,1039,2018-12-21,24.67
6981,1039_256,1039,2018-09-28,608.81
6982,1039_257,1039,2018-07-04,307.49
6983,1039_258,1039,2018-11-26,0.0
6984,1039_259,1039,2018-12-20,391.11
6985,1039_260,1039,2018-07-04,471.24
6986,1039_261,1039,2018-10-02,0.0
6987,1039_262,1039,2018-08-25,584.27
6988,1039_263,1039,2018-10-10,387.63
6989,1039_264,1039,2018-11-07,457.83
6990,1039_265,1039,2018-10-03,168.94
6991,1039_266,1039,2018-07-12,0.0
6992,1039_267,1039,2018-12-27,232.01
6993,1039_268,1039,2018-11-14,425.16
6994,1039_269,1039,2018-12-26,0.0
6995,1039_270,1039,2018-08-28,0.0
6996,1039_271,1039,2018-06-28,690.82
6997,1039_272,1039,2018-07-30,235.8
6998,1039_273,1039,2018-06-27,164.6
6999,1039_274,1039,2018-08-06,395.7
7000,1039_275,1039,2018-11-07,27.96
7001,1039_276,1039,2018-10-21,469.66
7002,1039_277,1039,2018-11-07,648.25
7003,1039_278,1039,2018-12-16,385.97
7004,1039_279,1039,2018-07-16,302.76
7005,1039_280,1039,2018-11-11,168.26
7006,1039_281,1039,2018-12-10,151.41
7007,1039_282,1039,2018-11-07,694.78
7008,1039_283,1039,2018-12-06,337.98
7009,1039_284,1039,2018-10-02,439.84
7010,1039_285,1039,2018-08-03,414.72
7011,1039_286,1039,2018-11-08,418.31
7012,1039_287,1039,2018-08-12,505.04
7013,1039_288,1039,2018-11-09,744.18
7014,1039_289,1039,2018-07-29,238.63
7015,1039_290,1039,2018-07-11,47.94
7016,1039_291,1039,2018-08-30,0.0
7017,1039_292,1039,2018-11-20,748.44
7018,1039_293,1039,2018-09-21,0.0
7019,1039_294,1039,2018-10-03,367.6
7020,1039_295,1039,2018-11-28,235.02
7021,1039_296,1039,2018-07-31,550.63
7022,1039_297,1039,2018-11-01,139.75
7023,1039_298,1039,2018-07-07,317.0
7024,1039_299,1039,2018-12-10,300.56
7025,1039_300,1039,2018-08-29,383.17
7026,1039_301,1039,2018-08-28,301.04
7027,1039_302,1039,2018-12-30,313.04
7028,1039_303,1039,2018-10-05,482.38
7029,1039_304,1039,2018-07-14,0.0
7030,1039_305,1039,2018-06-19,364.47
7031,1039_306,1039,2018-12-12,401.61
7032,1039_307,1039,2018-11-11,89.47
7033,1039_308,1039,2018-09-11,587.45
7034,1039_309,1039,2018-07-15,177.99
7035,1039_310,1039,2018-11-15,0.0
7036,1039_311,1039,2018-10-21,270.43
7037,1039_312,1039,2018-08-23,906.04
7038,1039_313,1039,2018-07-04,0.0
7039,1039_314,1039,2018-09-30,0.0
7040,1039_315,1039,2018-08-12,1068.93
7041,1039_316,1039,2018-09-24,442.61
7042,1039_317,1039,2018-12-18,624.26
7043,1039_318,1039,2018-09-08,554.42
7044,1039_319,1039,2018-09-15,124.21
7045,1039_320,1039,2018-12-21,490.48
7046,1039_321,1039,2018-08-06,286.01
7047,1039_322,1039,2018-08-08,466.06
7048,1039_323,1039,2018-06-15,180.05
7049,1039_324,1039,2018-10-16,237.67
7050,1039_325,1039,2018-09-25,445.42
7051,1039_326,1039,2018-09-28,0.0
7052,1039_327,1039,2018-08-18,0.0
7053,1039_328,1039,2018-11-06,0.0
7054,1039_329,1039,2018-06-18,227.53
7055,1039_330,1039,2018-11-06,725.7
7056,1039_331,1039,2018-11-22,388.41
7057,1039_332,1039,2018-12-30,263.98
7058,1039_333,1039,2018-08-07,438.09
7059,1039_334,1039,2018-11-08,574.82
7060,1039_335,1039,2018-07-12,29.83
7061,1039_336,1039,2018-12-19,546.2
7062,1039_337,1039,2018-11-29,708.38
7063,1039_338,1039,2018-08-30,770.94
7064,1039_339,1039,2018-11-02,468.11
7065,1039_340,1039,2018-07-31,0.0
7066,1039_341,1039,2018-07-11,634.25
7067,1039_342,1039,2018-07-14,335.41
7068,1039_343,1039,2018-06-15,333.77
7069,1039_344,1039,2018-12-23,0.0
7070,1039_345,1039,2018-10-08,89.79
7071,1039_346,1039,2018-11-16,0.0
7072,1039_347,1039,2018-06-15,0.0
7073,1039_348,1039,2018-07-25,420.42
7074,1039_349,1039,2018-10-22,0.0
7075,1039_350,1039,2018-07-24,0.0
7076,1039_351,1039,2018-11-30,157.74
7077,1039_352,1039,2018-09-03,230.72
7078,1039_353,1039,2018-12-18,300.25
7079,1039_354,1039,2018-09-09,419.55
7080,1039_355,1039,2018-09-21,696.6
7081,1039_356,1039,2018-07-28,639.84
7082,1039_357,1039,2018-10-18,325.81
7083,1039_358,1039,2018-09-20,527.33
7084,1039_359,1039,2018-07-13,475.1
7085,1039_360,1039,2018-10-06,502.79
7086,1039_361,1039,2018-10-09,336.56
7087,1039_362,1039,2018-09-21,0.0
7088,1039_363,1039,2018-07-17,670.51
7089,1039_364,1039,2018-10-14,859.03
7090,1039_365,1039,2018-12-27,225.4
7091,1039_366,1039,2018-07-20,299.58
7092,1039_367,1039,2018-10-17,170.4
7093,1039_368,1039,2018-11-25,369.45
7094,1039_369,1039,2018-08-20,776.66
7095,1039_370,1039,2018-07-24,631.81
7096,1039_371,1039,2018-10-28,0.0
7097,1039_372,1039,2018-12-08,76.96
7098,1039_373,1039,2018-08-28,353.53
7099,1039_374,1039,2018-10-14,148.4
7100,1039_375,1039,2018-08-14,101.81
7101,1039_376,1039,2018-09-27,94.94
7102,1039_377,1039,2018-10-21,556.85
7103,1039_378,1039,2018-10-21,0.0
7104,1039_379,1039,2018-08-18,67.83
7105,1039_380,1039,2018-08-21,530.79
7106,1039_381,1039,2018-07-26,456.25
7107,1039_382,1039,2018-07-14,458.68
7108,1039_383,1039,2018-12-26,229.93
7109,1039_384,1039,2018-09-14,220.56
7110,1039_385,1039,2018-08-19,0.0
7111,1039_386,1039,2018-12-13,105.33
7112,1039_387,1039,2018-08-08,0.0
7113,1039_388,1039,2018-07-16,214.05
7114,1039_389,1039,2018-09-08,686.72
7115,1039_390,1039,2018-12-07,487.96
7116,1039_391,1039,2018-07-30,321.6
7117,1039_392,1039,2018-12-03,0.0
7118,1039_393,1039,2018-12-20,193.63
7119,1039_394,1039,2018-08-05,141.63
7120,1039_395,1039,2018-09-27,378.39
7121,1039_396,1039,2018-08-22,534.42
7122,1040_0,1040,2018-12-29,1397.48
7123,1040_1,1040,2018-12-28,207.96
7124,1040_2,1040,2018-12-30,0.0
7125,1040_3,1040,2018-12-26,452.5
7126,1040_4,1040,2018-12-31,515.14
7127,1040_5,1040,2018-12-27,620.03
7128,1040_6,1040,2018-12-29,809.62
7129,1040_7,1040,2018-12-26,613.47
7130,1040_8,1040,2018-12-29,570.83
7131,1040_9,1040,2018-12-30,222.5
7132,1040_10,1040,2018-12-27,282.32
7133,1040_11,1040,2018-12-28,329.4
7134,1040_12,1040,2018-12-28,492.84
7135,1040_13,1040,2018-12-30,439.16
7136,1040_14,1040,2018-12-28,251.12
7137,1040_15,1040,2018-12-27,279.73
7138,1040_16,1040,2018-12-26,254.58
7139,1040_17,1040,2018-12-31,90.82
7140,1040_18,1040,2018-12-27,606.74
7141,1040_19,1040,2018-12-30,527.31
7142,1040_20,1040,2018-12-31,454.58
7143,1040_21,1040,2018-12-28,363.7
7144,1040_22,1040,2018-12-28,293.06
7145,1040_23,1040,2018-12-30,759.6
7146,1040_24,1040,2018-12-30,339.68
7147,1040_25,1040,2018-12-26,561.7
7148,1040_26,1040,2018-12-26,1317.83
7149,1040_27,1040,2018-12-31,132.18
7150,1040_28,1040,2018-12-31,651.51
7151,1040_29,1040,2018-12-26,425.34
7152,1040_30,1040,2018-12-30,254.52
7153,1040_31,1040,2018-12-28,421.47
7154,1040_32,1040,2018-12-28,702.13
7155,1040_33,1040,2018-12-28,348.85
7156,1040_34,1040,2018-12-31,909.51
7157,1040_35,1040,2018-12-26,0.0
7158,1040_36,1040,2018-12-26,0.0
7159,1040_37,1040,2018-12-29,62.19
7160,1041_0,1041,2018-11-18,184.39
7161,1041_1,1041,2018-09-11,0.0
7162,1041_2,1041,2018-12-05,590.02
7163,1041_3,1041,2018-11-10,659.93
7164,1041_4,1041,2018-06-13,705.73
7165,1041_5,1041,2018-06-12,372.33
7166,1041_6,1041,2018-12-08,485.44
7167,1041_7,1041,2018-07-21,0.0
7168,1041_8,1041,2018-04-05,0.0
7169,1041_9,1041,2018-09-30,266.21
7170,1041_10,1041,2018-04-03,31.18
7171,1041_11,1041,2018-09-18,635.4
7172,1041_12,1041,2018-12-19,328.16
7173,1041_13,1041,2018-06-21,426.57
7174,1041_14,1041,2018-08-05,51.3
7175,1041_15,1041,2018-05-23,295.49
7176,1041_16,1041,2018-09-03,788.65
7177,1041_17,1041,2018-12-18,0.0
7178,1041_18,1041,2018-08-11,203.32
7179,1041_19,1041,2018-10-20,215.78
7180,1041_20,1041,2018-06-29,184.54
7181,1041_21,1041,2018-08-08,327.61
7182,1041_22,1041,2018-12-17,174.27
7183,1041_23,1041,2018-07-08,408.91
7184,1041_24,1041,2018-08-03,178.87
7185,1041_25,1041,2018-07-06,476.29
7186,1041_26,1041,2018-06-30,0.0
7187,1041_27,1041,2018-11-10,293.48
7188,1041_28,1041,2018-05-16,397.91
7189,1041_29,1041,2018-10-16,80.81
7190,1041_30,1041,2018-05-06,714.99
7191,1041_31,1041,2018-09-03,479.6
7192,1041_32,1041,2018-09-22,0.0
7193,1041_33,1041,2018-11-08,563.69
7194,1041_34,1041,2018-04-11,573.17
7195,1041_35,1041,2018-08-06,73.25
7196,1041_36,1041,2018-08-28,125.7
7197,1041_37,1041,2018-06-06,389.19
7198,1041_38,1041,2018-09-29,455.85
7199,1041_39,1041,2018-05-05,162.4
7200,1041_40,1041,2018-04-24,810.76
7201,1041_41,1041,2018-11-27,0.0
7202,1041_42,1041,2018-09-18,1105.64
7203,1041_43,1041,2018-06-05,0.0
7204,1041_44,1041,2018-08-26,228.89
7205,1041_45,1041,2018-07-12,390.57
7206,1041_46,1041,2018-12-12,0.0
7207,1041_47,1041,2018-09-08,382.97
7208,1041_48,1041,2018-07-30,371.25
7209,1041_49,1041,2018-09-03,132.12
7210,1041_50,1041,2018-10-07,316.36
7211,1041_51,1041,2018-06-04,0.0
7212,1041_52,1041,2018-06-07,0.0
7213,1041_53,1041,2018-11-21,613.8
7214,1041_54,1041,2018-08-24,763.32
7215,1041_55,1041,2018-04-05,138.47
7216,1041_56,1041,2018-06-21,228.18
7217,1041_57,1041,2018-11-03,391.02
7218,1041_58,1041,2018-10-05,352.75
7219,1041_59,1041,2018-11-23,627.62
7220,1041_60,1041,2018-08-07,785.68
7221,1041_61,1041,2018-07-01,936.79
7222,1041_62,1041,2018-10-01,371.98
7223,1041_63,1041,2018-11-01,427.93
7224,1041_64,1041,2018-07-12,371.58
7225,1041_65,1041,2018-11-15,668.34
7226,1041_66,1041,2018-12-20,0.0
7227,1041_67,1041,2018-09-12,82.83
7228,1041_68,1041,2018-08-05,251.53
7229,1041_69,1041,2018-07-22,0.0
7230,1041_70,1041,2018-06-14,390.55
7231,1041_71,1041,2018-04-23,0.0
7232,1041_72,1041,2018-07-09,406.34
7233,1041_73,1041,2018-05-19,154.1
7234,1041_74,1041,2018-09-11,227.28
7235,1041_75,1041,2018-04-28,625.86
7236,1041_76,1041,2018-06-25,1051.25
7237,1041_77,1041,2018-09-19,0.0
7238,1041_78,1041,2018-10-23,223.15
7239,1041_79,1041,2018-06-12,26.13
7240,1041_80,1041,2018-11-27,48.29
7241,1041_81,1041,2018-05-06,111.62
7242,1041_82,1041,2018-08-17,128.51
7243,1041_83,1041,2018-08-07,268.33
7244,1041_84,1041,2018-04-17,116.13
7245,1041_85,1041,2018-05-23,196.37
7246,1041_86,1041,2018-12-05,146.29
7247,1041_87,1041,2018-05-14,0.0
7248,1041_88,1041,2018-06-26,144.34
7249,1041_89,1041,2018-04-03,476.53
7250,1041_90,1041,2018-08-27,75.28
7251,1041_91,1041,2018-06-17,640.81
7252,1041_92,1041,2018-10-11,590.23
7253,1041_93,1041,2018-05-11,464.11
7254,1041_94,1041,2018-07-26,490.35
7255,1041_95,1041,2018-10-30,351.15
7256,1041_96,1041,2018-11-20,214.53
7257,1041_97,1041,2018-05-03,0.0
7258,1041_98,1041,2018-05-30,355.51
7259,1041_99,1041,2018-05-13,776.93
7260,1041_100,1041,2018-10-08,920.38
7261,1041_101,1041,2018-03-29,168.83
7262,1041_102,1041,2018-12-08,0.0
7263,1041_103,1041,2018-07-21,466.84
7264,1041_104,1041,2018-09-25,677.57
7265,1041_105,1041,2018-04-16,1052.05
7266,1041_106,1041,2018-06-08,274.42
7267,1041_107,1041,2018-11-24,0.0
7268,1041_108,1041,2018-12-24,537.57
7269,1041_109,1041,2018-11-12,610.14
7270,1041_110,1041,2018-08-26,336.03
7271,1041_111,1041,2018-07-02,200.64
7272,1041_112,1041,2018-09-01,557.63
7273,1041_113,1041,2018-12-21,296.75
7274,1041_114,1041,2018-11-02,60.26
7275,1041_115,1041,2018-11-21,407.68
7276,1041_116,1041,2018-12-15,436.83
7277,1041_117,1041,2018-07-28,454.39
7278,1041_118,1041,2018-04-20,513.44
7279,1041_119,1041,2018-04-17,77.96
7280,1041_120,1041,2018-11-02,221.61
7281,1041_121,1041,2018-09-21,204.34
7282,1041_122,1041,2018-04-07,956.69
7283,1041_123,1041,2018-11-08,249.04
7284,1041_124,1041,2018-07-06,0.0
7285,1041_125,1041,2018-05-06,43.96
7286,1041_126,1041,2018-10-04,635.18
7287,1041_127,1041,2018-12-21,0.0
7288,1041_128,1041,2018-04-19,0.0
7289,1041_129,1041,2018-04-25,187.1
7290,1041_130,1041,2018-10-16,326.32
7291,1041_131,1041,2018-09-19,639.69
7292,1041_132,1041,2018-11-28,335.77
7293,1041_133,1041,2018-04-09,260.96
7294,1041_134,1041,2018-04-11,308.51
7295,1041_135,1041,2018-10-18,746.06
7296,1041_136,1041,2018-04-22,0.0
7297,1041_137,1041,2018-07-26,147.81
7298,1041_138,1041,2018-05-03,58.47
7299,1041_139,1041,2018-05-19,0.0
7300,1041_140,1041,2018-08-04,530.3
7301,1041_141,1041,2018-05-15,762.76
7302,1041_142,1041,2018-08-15,279.48
7303,1041_143,1041,2018-10-31,0.0
7304,1041_144,1041,2018-07-17,252.41
7305,1041_145,1041,2018-12-27,282.09
7306,1041_146,1041,2018-09-10,7.06
7307,1041_147,1041,2018-10-05,0.0
7308,1041_148,1041,2018-07-30,332.17
7309,1041_149,1041,2018-09-10,413.93
7310,1041_150,1041,2018-10-19,270.55
7311,1041_151,1041,2018-05-22,0.0
7312,1041_152,1041,2018-09-22,1.68
7313,1041_153,1041,2018-12-31,271.25
7314,1041_154,1041,2018-05-31,0.0
7315,1041_155,1041,2018-04-14,0.0
7316,1041_156,1041,2018-10-25,606.3
7317,1041_157,1041,2018-09-09,3.52
7318,1041_158,1041,2018-11-10,643.43
7319,1041_159,1041,2018-04-13,0.0
7320,1041_160,1041,2018-07-18,224.27
7321,1041_161,1041,2018-10-09,65.63
7322,1041_162,1041,2018-06-19,164.4
7323,1041_163,1041,2018-10-12,611.61
7324,1041_164,1041,2018-12-05,384.62
7325,1041_165,1041,2018-06-08,775.48
7326,1041_166,1041,2018-05-25,519.38
7327,1041_167,1041,2018-05-17,326.49
7328,1041_168,1041,2018-05-06,0.0
7329,1041_169,1041,2018-05-21,195.14
7330,1041_170,1041,2018-05-04,47.22
7331,1041_171,1041,2018-12-04,323.38
7332,1041_172,1041,2018-12-05,399.52
7333,1041_173,1041,2018-08-06,540.91
7334,1041_174,1041,2018-04-25,204.02
7335,1041_175,1041,2018-07-30,68.68
7336,1041_176,1041,2018-07-07,140.42
7337,1041_177,1041,2018-08-07,192.89
7338,1041_178,1041,2018-11-12,668.33
7339,1041_179,1041,2018-12-07,323.01
7340,1041_180,1041,2018-04-23,487.59
7341,1041_181,1041,2018-12-31,312.82
7342,1041_182,1041,2018-07-29,394.14
7343,1041_183,1041,2018-11-05,145.01
7344,1041_184,1041,2018-10-20,431.05
7345,1041_185,1041,2018-11-29,484.18
7346,1041_186,1041,2018-07-25,304.22
7347,1041_187,1041,2018-10-16,0.0
7348,1041_188,1041,2018-08-31,260.31
7349,1041_189,1041,2018-03-31,0.0
7350,1041_190,1041,2018-11-02,127.78
7351,1041_191,1041,2018-07-19,117.95
7352,1041_192,1041,2018-08-29,14.48
7353,1041_193,1041,2018-09-06,255.41
7354,1041_194,1041,2018-05-09,0.0
7355,1041_195,1041,2018-11-28,196.1
7356,1041_196,1041,2018-12-23,0.0
7357,1041_197,1041,2018-05-09,261.22
7358,1041_198,1041,2018-12-13,173.5
7359,1041_199,1041,2018-06-10,373.38
7360,1041_200,1041,2018-08-23,138.86
7361,1041_201,1041,2018-09-05,0.0
7362,1041_202,1041,2018-04-29,202.26
7363,1041_203,1041,2018-10-25,314.09
7364,1041_204,1041,2018-11-02,321.53
7365,1041_205,1041,2018-04-10,429.97
7366,1041_206,1041,2018-11-25,317.04
7367,1041_207,1041,2018-08-09,751.8
7368,1041_208,1041,2018-04-30,363.18
7369,1041_209,1041,2018-09-26,852.95
7370,1041_210,1041,2018-04-11,0.0
7371,1041_211,1041,2018-09-13,509.5
7372,1041_212,1041,2018-08-10,297.7
7373,1041_213,1041,2018-08-07,768.76
7374,1041_214,1041,2018-10-26,269.99
7375,1041_215,1041,2018-12-09,0.0
7376,1041_216,1041,2018-09-10,0.0
7377,1041_217,1041,2018-05-25,387.36
7378,1041_218,1041,2018-05-12,435.77
7379,1041_219,1041,2018-06-16,0.0
7380,1041_220,1041,2018-05-10,142.67
7381,1041_221,1041,2018-08-30,595.07
7382,1041_222,1041,2018-11-29,0.0
7383,1041_223,1041,2018-07-04,0.0
7384,1041_224,1041,2018-06-29,488.41
7385,1041_225,1041,2018-08-13,410.53
7386,1041_226,1041,2018-05-24,251.88
7387,1041_227,1041,2018-06-16,441.62
7388,1041_228,1041,2018-07-31,265.69
7389,1041_229,1041,2018-11-27,320.12
7390,1041_230,1041,2018-04-10,349.39
7391,1041_231,1041,2018-12-27,467.4
7392,1041_232,1041,2018-11-10,273.5
7393,1041_233,1041,2018-11-25,277.63
7394,1041_234,1041,2018-08-23,370.37
7395,1041_235,1041,2018-07-15,843.98
7396,1041_236,1041,2018-03-31,230.66
7397,1041_237,1041,2018-06-24,302.25
7398,1041_238,1041,2018-11-13,135.42
7399,1041_239,1041,2018-04-16,126.03
7400,1041_240,1041,2018-05-07,55.33
7401,1041_241,1041,2018-10-31,355.97
7402,1041_242,1041,2018-08-25,0.0
7403,1041_243,1041,2018-10-28,0.0
7404,1041_244,1041,2018-06-26,115.4
7405,1041_245,1041,2018-12-06,558.23
7406,1041_246,1041,2018-05-28,401.84
7407,1041_247,1041,2018-04-07,125.84
7408,1041_248,1041,2018-08-23,84.35
7409,1041_249,1041,2018-11-19,0.0
7410,1041_250,1041,2018-09-03,152.24
7411,1041_251,1041,2018-09-11,183.11
7412,1041_252,1041,2018-04-28,145.39
7413,1041_253,1041,2018-11-17,782.94
7414,1041_254,1041,2018-11-27,265.53
7415,1041_255,1041,2018-11-13,136.47
7416,1041_256,1041,2018-09-23,451.12
7417,1041_257,1041,2018-10-18,0.0
7418,1041_258,1041,2018-10-05,248.86
7419,1041_259,1041,2018-11-14,292.2
7420,1041_260,1041,2018-08-24,367.04
7421,1041_261,1041,2018-10-05,0.0
7422,1041_262,1041,2018-10-09,599.94
7423,1041_263,1041,2018-08-02,0.0
7424,1041_264,1041,2018-10-06,392.77
7425,1041_265,1041,2018-04-20,293.67
7426,1041_266,1041,2018-12-09,594.45
7427,1041_267,1041,2018-07-24,297.01
7428,1041_268,1041,2018-05-24,55.05
7429,1041_269,1041,2018-07-06,71.9
7430,1041_270,1041,2018-12-25,709.13
7431,1041_271,1041,2018-05-07,0.0
7432,1041_272,1041,2018-06-15,438.55
7433,1041_273,1041,2018-08-18,597.04
7434,1041_274,1041,2018-12-18,462.63
7435,1041_275,1041,2018-10-27,0.0
7436,1041_276,1041,2018-05-17,381.43
7437,1041_277,1041,2018-11-14,1049.46
7438,1041_278,1041,2018-11-14,0.0
7439,1041_279,1041,2018-06-06,0.0
7440,1041_280,1041,2018-08-27,0.0
7441,1041_281,1041,2018-06-07,231.21
7442,1041_282,1041,2018-04-14,125.12
7443,1041_283,1041,2018-12-15,332.27
7444,1041_284,1041,2018-07-13,478.75
7445,1041_285,1041,2018-11-28,225.18
7446,1041_286,1041,2018-08-03,258.08
7447,1041_287,1041,2018-12-21,0.0
7448,1041_288,1041,2018-11-10,148.89
7449,1041_289,1041,2018-10-05,706.56
7450,1041_290,1041,2018-06-14,301.87
7451,1041_291,1041,2018-05-02,379.6
7452,1041_292,1041,2018-05-12,503.2
7453,1041_293,1041,2018-12-02,0.0
7454,1041_294,1041,2018-11-07,786.38
7455,1041_295,1041,2018-07-16,173.47
7456,1041_296,1041,2018-04-09,520.48
7457,1041_297,1041,2018-11-24,292.27
7458,1041_298,1041,2018-08-09,5.77
7459,1041_299,1041,2018-09-25,237.35
7460,1041_300,1041,2018-08-04,603.78
7461,1041_301,1041,2018-05-29,643.6
7462,1041_302,1041,2018-11-22,95.51
7463,1041_303,1041,2018-12-10,122.44
7464,1041_304,1041,2018-11-14,1.22
7465,1041_305,1041,2018-09-09,69.87
7466,1041_306,1041,2018-05-26,319.33
7467,1041_307,1041,2018-10-27,494.59
7468,1041_308,1041,2018-05-21,1042.79
7469,1041_309,1041,2018-07-25,274.76
7470,1041_310,1041,2018-12-17,0.0
7471,1041_311,1041,2018-06-15,418.79
7472,1041_312,1041,2018-07-01,307.62
7473,1041_313,1041,2018-10-25,297.88
7474,1041_314,1041,2018-06-17,27.85
7475,1041_315,1041,2018-06-30,337.75
7476,1041_316,1041,2018-12-10,321.89
7477,1041_317,1041,2018-06-27,503.91
7478,1041_318,1041,2018-11-06,193.33
7479,1041_319,1041,2018-09-01,326.21
7480,1041_320,1041,2018-09-25,192.3
7481,1041_321,1041,2018-06-09,934.2
7482,1041_322,1041,2018-07-07,391.27
7483,1041_323,1041,2018-05-31,297.05
7484,1041_324,1041,2018-07-24,659.51
7485,1041_325,1041,2018-11-13,236.15
7486,1041_326,1041,2018-07-31,0.0
7487,1041_327,1041,2018-09-08,210.35
7488,1041_328,1041,2018-04-24,232.58
7489,1041_329,1041,2018-10-18,75.09
7490,1041_330,1041,2018-07-17,637.38
7491,1041_331,1041,2018-11-27,449.55
7492,1041_332,1041,2018-04-22,23.6
7493,1041_333,1041,2018-12-26,70.52
7494,1041_334,1041,2018-06-29,528.01
7495,1041_335,1041,2018-09-10,258.37
7496,1041_336,1041,2018-12-05,0.0
7497,1041_337,1041,2018-05-21,144.59
7498,1041_338,1041,2018-12-02,522.99
7499,1041_339,1041,2018-09-02,308.99
7500,1041_340,1041,2018-06-21,600.68
7501,1041_341,1041,2018-07-29,0.0
7502,1041_342,1041,2018-11-19,0.0
7503,1041_343,1041,2018-05-31,435.58
7504,1041_344,1041,2018-09-15,113.58
7505,1041_345,1041,2018-06-20,1002.36
7506,1041_346,1041,2018-09-16,345.56
7507,1041_347,1041,2018-04-15,492.44
7508,1041_348,1041,2018-04-20,0.0
7509,1041_349,1041,2018-04-05,458.77
7510,1041_350,1041,2018-09-12,187.48
7511,1041_351,1041,2018-04-03,645.39
7512,1041_352,1041,2018-06-10,566.26
7513,1041_353,1041,2018-04-08,1027.0
7514,1041_354,1041,2018-07-12,460.04
7515,1041_355,1041,2018-11-15,512.69
7516,1041_356,1041,2018-08-25,0.0
7517,1041_357,1041,2018-11-12,0.0
7518,1041_358,1041,2018-11-01,508.31
7519,1041_359,1041,2018-12-17,0.0
7520,1041_360,1041,2018-07-02,411.19
7521,1041_361,1041,2018-06-20,348.46
7522,1041_362,1041,2018-09-03,28.99
7523,1041_363,1041,2018-05-08,277.82
7524,1041_364,1041,2018-07-15,372.77
7525,1041_365,1041,2018-06-02,815.15
7526,1041_366,1041,2018-10-17,539.08
7527,1041_367,1041,2018-06-15,484.15
7528,1041_368,1041,2018-11-14,338.12
7529,1041_369,1041,2018-04-07,251.49
7530,1041_370,1041,2018-11-27,0.0
7531,1041_371,1041,2018-10-01,202.93
7532,1041_372,1041,2018-12-28,0.0
7533,1041_373,1041,2018-07-23,368.87
7534,1041_374,1041,2018-06-21,90.17
7535,1041_375,1041,2018-08-23,433.47
7536,1041_376,1041,2018-08-02,59.05
7537,1041_377,1041,2018-11-11,210.21
7538,1041_378,1041,2018-09-24,377.65
7539,1041_379,1041,2018-11-21,262.04
7540,1041_380,1041,2018-10-14,406.02
7541,1041_381,1041,2018-05-30,564.85
7542,1041_382,1041,2018-06-21,183.04
7543,1041_383,1041,2018-07-29,18.89
7544,1041_384,1041,2018-11-20,446.85
7545,1041_385,1041,2018-05-16,493.15
7546,1041_386,1041,2018-12-25,137.88
7547,1041_387,1041,2018-05-23,37.01
7548,1041_388,1041,2018-06-30,190.84
7549,1041_389,1041,2018-08-14,65.96
7550,1041_390,1041,2018-10-29,628.75
7551,1041_391,1041,2018-11-15,320.27
7552,1041_392,1041,2018-07-06,169.41
7553,1041_393,1041,2018-04-17,46.66
7554,1041_394,1041,2018-10-28,630.44
7555,1041_395,1041,2018-04-16,0.0
7556,1041_396,1041,2018-08-22,151.08
7557,1041_397,1041,2018-04-16,34.79
7558,1041_398,1041,2018-07-09,460.19
7559,1041_399,1041,2018-08-13,1380.78
7560,1041_400,1041,2018-08-22,375.47
7561,1041_401,1041,2018-08-08,332.99
7562,1041_402,1041,2018-09-13,559.27
7563,1041_403,1041,2018-11-06,548.7
7564,1041_404,1041,2018-10-06,292.65
7565,1041_405,1041,2018-10-09,452.76
7566,1041_406,1041,2018-10-02,370.86
7567,1041_407,1041,2018-07-30,354.81
7568,1041_408,1041,2018-12-02,422.64
7569,1041_409,1041,2018-10-23,234.11
7570,1041_410,1041,2018-11-29,637.86
7571,1041_411,1041,2018-10-22,263.06
7572,1041_412,1041,2018-12-11,427.19
7573,1041_413,1041,2018-10-20,0.0
7574,1041_414,1041,2018-08-05,316.85
7575,1041_415,1041,2018-08-10,698.9
7576,1041_416,1041,2018-04-27,260.43
7577,1041_417,1041,2018-04-08,494.38
7578,1041_418,1041,2018-09-15,1075.84
7579,1041_419,1041,2018-04-04,0.0
7580,1041_420,1041,2018-11-24,0.0
7581,1041_421,1041,2018-07-28,401.14
7582,1041_422,1041,2018-12-05,330.41
7583,1041_423,1041,2018-05-31,419.55
7584,1041_424,1041,2018-08-28,94.25
7585,1041_425,1041,2018-06-06,20.74
7586,1041_426,1041,2018-12-06,361.44
