,id,user_id,message_date
3527,1036_362,1036,2018-10-16
3528,1036_363,1036,2018-11-26
3529,1036_364,1036,2018-07-23
3530,1036_365,1036,2018-10-18
3531,1036_366,1036,2018-12-13
3532,1036_367,1036,2018-10-27
3533,1036_368,1036,2018-08-20
3534,1036_369,1036,2018-07-11
3535,1036_370,1036,2018-06-24
3536,1036_371,1036,2018-07-05
3537,1036_372,1036,2018-08-06
3538,1036_373,1036,2018-08-03
3539,1036_374,1036,2018-12-17
3540,1036_375,1036,2018-11-02
3541,1036_376,1036,2018-11-09
3542,1036_377,1036,2018-10-03
3543,1036_378,1036,2018-12-06
3544,1036_379,1036,2018-08-26
3545,1036_380,1036,2018-11-08
3546,1036_381,1036,2018-07-12
3547,1036_382,1036,2018-11-27
3548,1036_383,1036,2018-11-10
3549,1036_384,1036,2018-10-10
3550,1036_385,1036,2018-07-02
3551,1036_386,1036,2018-08-22
3552,1036_387,1036,2018-08-31
3553,1036_388,1036,2018-10-17
3554,1036_389,1036,2018-09-19
3555,1036_390,1036,2018-09-13
3556,1036_391,1036,2018-10-22
3557,1036_392,1036,2018-08-01
3558,1036_393,1036,2018-11-19
3559,1036_394,1036,2018-06-30
3560,1036_395,1036,2018-09-07
3561,1036_396,1036,2018-10-09
3562,1036_397,1036,2018-11-05
3563,1036_398,1036,2018-11-07
3564,1036_399,1036,2018-07-13
3565,1036_400,1036,2018-07-21
3566,1036_401,1036,2018-10-26
3567,1036_402,1036,2018-12-05
3568,1036_403,1036,2018-10-16
3569,1036_404,1036,2018-07-23
3570,1036_405,1036,2018-06-30
3571,1036_406,1036,2018-06-30
3572,1036_407,1036,2018-11-20
3573,1036_408,1036,2018-07-08
3574,1036_409,1036,2018-10-09
3575,1036_410,1036,2018-08-26
3576,1036_411,1036,2018-08-24
3577,1036_412,1036,2018-07-19
3578,1036_413,1036,2018-08-15
3579,1036_414,1036,2018-09-19
3580,1036_415,1036,2018-08-04
3581,1036_416,1036,2018-10-19
3582,1036_417,1036,2018-09-28
3583,1036_418,1036,2018-08-03
3584,1036_419,1036,2018-08-09
3585,1036_420,1036,2018-10-20
3586,1036_421,1036,2018-11-21
3587,1036_422,1036,2018-07-04
3588,1036_423,1036,2018-06-24
3589,1036_424,1036,2018-11-10
3590,1036_425,1036,2018-08-18
3591,1036_426,1036,2018-07-30
3592,1036_427,1036,2018-11-13
3593,1036_428,1036,2018-10-30
3594,1036_429,1036,2018-11-24
3595,1036_430,1036,2018-07-04
3596,1036_431,1036,2018-07-01
3597,1036_432,1036,2018-07-20
3598,1036_433,1036,2018-09-07
3599,1036_434,1036,2018-08-12
3600,1036_435,1036,2018-09-17
3601,1036_436,1036,2018-07-10
3602,1036_437,1036,2018-08-16
3603,1037_0,1037,2018-12-18
3604,1037_1,1037,2018-12-29
3605,1037_2,1037,2018-12-19
3606,1037_3,1037,2018-12-29
3607,1037_4,1037,2018-12-30
3608,1037_5,1037,2018-12-30
3609,1037_6,1037,2018-12-27
3610,1037_7,1037,2018-12-31
3611,1037_8,1037,2018-12-20
3612,1037_9,1037,2018-12-14
3613,1037_10,1037,2018-12-12
3614,1037_11,1037,2018-12-18
3615,1037_12,1037,2018-12-12
3616,1037_13,1037,2018-12-26
3617,1037_14,1037,2018-12-13
3618,1037_15,1037,2018-12-23
3619,1037_16,1037,2018-12-17
3620,1037_17,1037,2018-12-18
3621,1037_18,1037,2018-12-29
3622,1037_19,1037,2018-12-26
3623,1037_20,1037,2018-12-12
3624,1037_21,1037,2018-12-17
3625,1037_22,1037,2018-12-24
3626,1037_23,1037,2018-12-31
3627,1037_24,1037,2018-12-22
3628,1037_25,1037,2018-12-22
3629,1037_26,1037,2018-12-12
3630,1037_27,1037,2018-12-25
3631,1037_28,1037,2018-12-22
3632,1037_29,1037,2018-12-23
3633,1037_30,1037,2018-12-30
3634,1037_31,1037,2018-12-18
3635,1037_32,1037,2018-12-19
3636,1037_33,1037,2018-12-28
3637,1037_34,1037,2018-12-19
3638,1037_35,1037,2018-12-22
3639,1037_36,1037,2018-12-20
3640,1037_37,1037,2018-12-24
3641,1037_38,1037,2018-12-29
3642,1037_39,1037,2018-12-20
3643,1037_40,1037,2018-12-15
3644,1037_41,1037,2018-12-16
3645,1037_42,1037,2018-12-26
3646,1037_43,1037,2018-12-30
3647,1038_0,1038,2018-12-09
3648,1038_1,1038,2018-11-18
3649,1038_2,1038,2018-11-02
3650,1038_3,1038,2018-12-29
3651,1038_4,1038,2018-11-24
3652,1038_5,1038,2018-12-17
3653,1038_6,1038,2018-10-24
3654,1038_7,1038,2018-12-15
3655,1038_8,1038,2018-12-31
3656,1038_9,1038,2018-11-14
3657,1038_10,1038,2018-11-14
3658,1038_11,1038,2018-11-30
3659,1038_12,1038,2018-12-10
3660,1038_13,1038,2018-11-28
3661,1038_14,1038,2018-10-28
3662,1038_15,1038,2018-11-19
3663,1038_16,1038,2018-11-25
3664,1038_17,1038,2018-12-07
3665,1038_18,1038,2018-12-29
3666,1038_19,1038,2018-12-11
3667,1038_20,1038,2018-11-23
3668,1038_21,1038,2018-12-23
3669,1038_22,1038,2018-11-21
3670,1038_23,1038,2018-12-11
3671,1038_24,1038,2018-11-24
3672,1038_25,1038,2018-11-07
3673,1038_26,1038,2018-12-27
3674,1038_27,1038,2018-12-03
3675,1038_28,1038,2018-11-02
3676,1038_29,1038,2018-11-08
3677,1038_30,1038,2018-12-02
3678,1038_31,1038,2018-11-18
3679,1038_32,1038,2018-12-17
3680,1038_33,1038,2018-12-17
3681,1038_34,1038,2018-12-26
3682,1038_35,1038,2018-11-22
3683,1038_36,1038,2018-12-09
3684,1038_37,1038,2018-11-16
3685,1038_38,1038,2018-12-19
3686,1038_39,1038,2018-11-20
3687,1038_40,1038,2018-10-28
3688,1038_41,1038,2018-12-24
3689,1038_42,1038,2018-11-04
3690,1038_43,1038,2018-12-03
3691,1038_44,1038,2018-10-23
3692,1038_45,1038,2018-12-11
3693,1038_46,1038,2018-12-31
3694,1038_47,1038,2018-10-31
3695,1038_48,1038,2018-11-26
3696,1038_49,1038,2018-11-25
3697,1038_50,1038,2018-10-31
3698,1038_51,1038,2018-12-16
3699,1038_52,1038,2018-12-22
3700,1038_53,1038,2018-11-15
3701,1038_54,1038,2018-11-29
3702,1038_55,1038,2018-11-12
3703,1038_56,1038,2018-10-24
3704,1038_57,1038,2018-11-20
3705,1038_58,1038,2018-12-11
3706,1038_59,1038,2018-12-03
3707,1038_60,1038,2018-11-20
3708,1038_61,1038,2018-11-05
3709,1038_62,1038,2018-11-25
3710,1038_63,1038,2018-12-15
3711,1038_64,1038,2018-11-16
3712,1038_65,1038,2018-10-22
3713,1038_66,1038,2018-11-15
3714,1038_67,1038,2018-12-09
3715,1038_68,1038,2018-12-06
3716,1038_69,1038,2018-11-19
3717,1038_70,1038,2018-12-25
3718,1038_71,1038,2018-12-19
3719,1038_72,1038,2018-12-02
3720,1038_73,1038,2018-11-10
3721,1038_74,1038,2018-11-03
3722,1038_75,1038,2018-11-29
3723,1038_76,1038,2018-11-16
3724,1038_77,1038,2018-12-10
3725,1038_78,1038,2018-12-24
3726,1038_79,1038,2018-12-15
3727,1038_80,1038,2018-10-24
3728,1038_81,1038,2018-12-25
3729,1038_82,1038,2018-11-22
3730,1038_83,1038,2018-11-25
3731,1038_84,1038,2018-12-29
3732,1038_85,1038,2018-12-28
3733,1038_86,1038,2018-12-17
3734,1038_87,1038,2018-12-09
3735,1038_88,1038,2018-12-11
3736,1038_89,1038,2018-11-27
3737,1038_90,1038,2018-12-24
3738,1038_91,1038,2018-12-23
3739,1038_92,1038,2018-10-23
3740,1038_93,1038,2018-11-05
3741,1038_94,1038,2018-12-22
3742,1038_95,1038,2018-11-19
3743,1038_96,1038,2018-11-27
3744,1038_97,1038,2018-10-22
3745,1038_98,1038,2018-12-22
3746,1038_99,1038,2018-11-14
3747,1038_100,1038,2018-11-15
3748,1038_101,1038,2018-12-13
3749,1038_102,1038,2018-11-24
3750,1038_103,1038,2018-12-22
3751,1038_104,1038,2018-11-29
3752,1038_105,1038,2018-11-25
3753,1038_106,1038,2018-10-30
3754,1038_107,1038,2018-11-24
3755,1038_108,1038,2018-11-13
3756,1038_109,1038,2018-11-18
3757,1038_110,1038,2018-12-18
3758,1038_111,1038,2018-11-07
3759,1038_112,1038,2018-11-09
3760,1038_113,1038,2018-10-22
3761,1038_114,1038,2018-12-19
3762,1038_115,1038,2018-12-04
3763,1038_116,1038,2018-11-19
3764,1038_117,1038,2018-11-23
3765,1038_118,1038,2018-12-26
3766,1038_119,1038,2018-12-05
3767,1038_120,1038,2018-11-14
3768,1038_121,1038,2018-12-08
3769,1038_122,1038,2018-10-23
3770,1038_123,1038,2018-12-12
3771,1038_124,1038,2018-12-16
3772,1038_125,1038,2018-12-23
3773,1038_126,1038,2018-10-24
3774,1038_127,1038,2018-11-18
3775,1038_128,1038,2018-11-13
3776,1038_129,1038,2018-12-24
3777,1038_130,1038,2018-11-19
3778,1038_131,1038,2018-12-29
3779,1038_132,1038,2018-12-09
3780,1038_133,1038,2018-12-23
3781,1038_134,1038,2018-10-29
3782,1038_135,1038,2018-12-01
3783,1038_136,1038,2018-11-23
3784,1038_137,1038,2018-12-10
3785,1038_138,1038,2018-12-28
3786,1038_139,1038,2018-11-27
3787,1038_140,1038,2018-12-01
3788,1038_141,1038,2018-12-15
3789,1038_142,1038,2018-12-08
3790,1038_143,1038,2018-10-22
3791,1038_144,1038,2018-12-29
3792,1038_145,1038,2018-10-29
3793,1038_146,1038,2018-11-01
3794,1038_147,1038,2018-12-18
3795,1038_148,1038,2018-11-18
3796,1038_149,1038,2018-12-18
3797,1038_150,1038,2018-11-29
3798,1038_151,1038,2018-12-26
3799,1038_152,1038,2018-10-24
3800,1038_153,1038,2018-10-28
3801,1038_154,1038,2018-12-17
3802,1038_155,1038,2018-11-23
3803,1038_156,1038,2018-12-01
3804,1038_157,1038,2018-11-26
3805,1038_158,1038,2018-12-29
3806,1038_159,1038,2018-12-07
3807,1038_160,1038,2018-11-04
3808,1038_161,1038,2018-11-08
3809,1038_162,1038,2018-12-23
3810,1038_163,1038,2018-12-10
3811,1038_164,1038,2018-12-09
3812,1038_165,1038,2018-10-23
3813,1038_166,1038,2018-11-03
3814,1038_167,1038,2018-11-24
3815,1038_168,1038,2018-10-30
3816,1038_169,1038,2018-10-22
3817,1038_170,1038,2018-11-14
3818,1038_171,1038,2018-11-09
3819,1038_172,1038,2018-11-21
3820,1038_173,1038,2018-10-26
3821,1038_174,1038,2018-11-14
3822,1038_175,1038,2018-10-22
3823,1038_176,1038,2018-12-05
3824,1038_177,1038,2018-12-12
3825,1038_178,1038,2018-12-11
3826,1038_179,1038,2018-10-26
3827,1038_180,1038,2018-12-08
3828,1038_181,1038,2018-11-03
3829,1038_182,1038,2018-11-21
3830,1038_183,1038,2018-12-15
3831,1038_184,1038,2018-11-12
3832,1038_185,1038,2018-10-31
3833,1038_186,1038,2018-10-30
3834,1038_187,1038,2018-12-30
3835,1038_188,1038,2018-11-20
3836,1038_189,1038,2018-10-24
3837,1038_190,1038,2018-11-30
3838,1038_191,1038,2018-12-02
3839,1038_192,1038,2018-11-29
3840,1038_193,1038,2018-12-31
3841,1038_194,1038,2018-11-27
3842,1038_195,1038,2018-12-29
3843,1038_196,1038,2018-12-02
3844,1038_197,1038,2018-12-25
3845,1038_198,1038,2018-12-06
3846,1038_199,1038,2018-11-05
3847,1038_200,1038,2018-12-23
3848,1038_201,1038,2018-11-01
3849,1038_202,1038,2018-12-12
3850,1038_203,1038,2018-11-09
3851,1038_204,1038,2018-12-29
3852,1038_205,1038,2018-11-16
3853,1038_206,1038,2018-12-13
3854,1038_207,1038,2018-12-21
3855,1038_208,1038,2018-12-15
3856,1038_209,1038,2018-11-29
3857,1038_210,1038,2018-12-05
3858,1038_211,1038,2018-11-28
3859,1038_212,1038,2018-12-13
3860,1038_213,1038,2018-12-08
3861,1038_214,1038,2018-10-30
3862,1038_215,1038,2018-11-11
3863,1038_216,1038,2018-11-10
3864,1038_217,1038,2018-11-16
3865,1038_218,1038,2018-11-26
3866,1038_219,1038,2018-11-30
3867,1038_220,1038,2018-10-23
3868,1038_221,1038,2018-12-05
3869,1038_222,1038,2018-11-23
3870,1038_223,1038,2018-12-22
3871,1038_224,1038,2018-11-29
3872,1038_225,1038,2018-11-04
3873,1038_226,1038,2018-11-14
3874,1038_227,1038,2018-12-25
3875,1038_228,1038,2018-12-12
3876,1038_229,1038,2018-12-11
3877,1038_230,1038,2018-12-23
3878,1038_231,1038,2018-11-17
3879,1038_232,1038,2018-10-25
3880,1038_233,1038,2018-11-09
3881,1038_234,1038,2018-12-05
3882,1038_235,1038,2018-11-03
3883,1038_236,1038,2018-11-20
3884,1038_237,1038,2018-11-23
3885,1038_238,1038,2018-11-03
3886,1038_239,1038,2018-10-30
3887,1038_240,1038,2018-12-07
3888,1038_241,1038,2018-12-31
3889,1038_242,1038,2018-12-07
3890,1038_243,1038,2018-12-09
3891,1038_244,1038,2018-12-23
3892,1038_245,1038,2018-12-31
3893,1038_246,1038,2018-11-26
3894,1038_247,1038,2018-10-22
3895,1038_248,1038,2018-11-03
3896,1038_249,1038,2018-11-04
3897,1038_250,1038,2018-11-11
3898,1038_251,1038,2018-10-31
3899,1038_252,1038,2018-11-11
3900,1038_253,1038,2018-12-03
3901,1038_254,1038,2018-10-29
3902,1039_0,1039,2018-10-30
3903,1039_1,1039,2018-07-24
3904,1039_2,1039,2018-12-18
3905,1039_3,1039,2018-08-28
3906,1039_4,1039,2018-09-15
3907,1039_5,1039,2018-07-06
3908,1039_6,1039,2018-07-27
3909,1039_7,1039,2018-09-19
3910,1039_8,1039,2018-12-19
3911,1039_9,1039,2018-07-19
3912,1039_10,1039,2018-10-09
3913,1039_11,1039,2018-08-03
3914,1039_12,1039,2018-11-19
3915,1039_13,1039,2018-11-12
3916,1039_14,1039,2018-08-26
3917,1039_15,1039,2018-07-19
3918,1039_16,1039,2018-12-29
3919,1039_17,1039,2018-10-24
3920,1039_18,1039,2018-10-09
3921,1039_19,1039,2018-08-21
3922,1039_20,1039,2018-07-22
3923,1039_21,1039,2018-09-08
3924,1039_22,1039,2018-10-10
3925,1039_23,1039,2018-09-23
3926,1039_24,1039,2018-09-08
3927,1039_25,1039,2018-10-12
3928,1039_26,1039,2018-08-30
3929,1039_27,1039,2018-10-30
3930,1039_28,1039,2018-12-06
3931,1039_29,1039,2018-08-26
3932,1039_30,1039,2018-10-23
3933,1039_31,1039,2018-10-31
3934,1039_32,1039,2018-12-05
3935,1039_33,1039,2018-09-02
3936,1039_34,1039,2018-09-04
3937,1039_35,1039,2018-07-13
3938,1039_36,1039,2018-09-22
3939,1039_37,1039,2018-08-17
3940,1039_38,1039,2018-11-12
3941,1039_39,1039,2018-12-27
3942,1039_40,1039,2018-09-21
3943,1039_41,1039,2018-08-10
3944,1039_42,1039,2018-12-01
3945,1039_43,1039,2018-12-01
3946,1039_44,1039,2018-11-08
3947,1039_45,1039,2018-09-16
3948,1039_46,1039,2018-07-02
3949,1039_47,1039,2018-12-13
3950,1039_48,1039,2018-07-20
3951,1039_49,1039,2018-07-01
3952,1039_50,1039,2018-07-14
3953,1039_51,1039,2018-07-07
3954,1039_52,1039,2018-08-18
3955,1039_53,1039,2018-10-26
3956,1039_54,1039,2018-10-12
3957,1039_55,1039,2018-12-27
3958,1039_56,1039,2018-08-16
3959,1039_57,1039,2018-10-02
3960,1039_58,1039,2018-07-09
3961,1039_59,1039,2018-09-09
3962,1039_60,1039,2018-07-15
3963,1039_61,1039,2018-08-06
3964,1039_62,1039,2018-07-28
3965,1039_63,1039,2018-07-14
3966,1039_64,1039,2018-12-13
3967,1039_65,1039,2018-11-21
3968,1039_66,1039,2018-10-05
3969,1039_67,1039,2018-11-08
3970,1039_68,1039,2018-07-23
3971,1039_69,1039,2018-09-13
3972,1039_70,1039,2018-11-11
3973,1039_71,1039,2018-10-30
3974,1039_72,1039,2018-08-10
3975,1039_73,1039,2018-10-02
3976,1039_74,1039,2018-10-06
3977,1039_75,1039,2018-11-03
3978,1039_76,1039,2018-06-17
3979,1039_77,1039,2018-08-03
3980,1039_78,1039,2018-12-05
3981,1039_79,1039,2018-11-20
3982,1039_80,1039,2018-09-06
3983,1039_81,1039,2018-07-10
3984,1039_82,1039,2018-11-28
3985,1039_83,1039,2018-10-17
3986,1039_84,1039,2018-09-04
3987,1039_85,1039,2018-10-10
3988,1039_86,1039,2018-12-19
3989,1039_87,1039,2018-07-07
3990,1039_88,1039,2018-08-24
3991,1039_89,1039,2018-09-05
3992,1039_90,1039,2018-07-05
3993,1039_91,1039,2018-11-27
3994,1039_92,1039,2018-11-09
3995,1039_93,1039,2018-07-18
3996,1039_94,1039,2018-09-17
3997,1039_95,1039,2018-07-19
3998,1039_96,1039,2018-09-04
3999,1039_97,1039,2018-10-07
4000,1039_98,1039,2018-11-14
4001,1039_99,1039,2018-12-04
4002,1039_100,1039,2018-08-07
4003,1039_101,1039,2018-08-18
4004,1039_102,1039,2018-08-22
4005,1039_103,1039,2018-11-13
4006,1039_104,1039,2018-06-20
4007,1039_105,1039,2018-10-30
4008,1039_106,1039,2018-12-29
4009,1039_107,1039,2018-10-30
4010,1039_108,1039,2018-08-25
4011,1039_109,1039,2018-08-21
4012,1039_110,1039,2018-09-21
4013,1039_111,1039,2018-12-04
4014,1039_112,1039,2018-10-23
4015,1039_113,1039,2018-12-01
4016,1039_114,1039,2018-12-23
4017,1039_115,1039,2018-09-14
4018,1039_116,1039,2018-07-24
4019,1039_117,1039,2018-12-16
4020,1039_118,1039,2018-09-21
4021,1039_119,1039,2018-11-13
4022,1039_120,1039,2018-07-22
4023,1039_121,1039,2018-12-06
4024,1039_122,1039,2018-12-27
4025,1039_123,1039,2018-11-15
4026,1039_124,1039,2018-12-01
4027,1039_125,1039,2018-12-05
4028,1039_126,1039,2018-07-27
4029,1039_127,1039,2018-08-18
4030,1039_128,1039,2018-09-03
4031,1039_129,1039,2018-12-14
4032,1039_130,1039,2018-06-26
4033,1039_131,1039,2018-11-04
4034,1039_132,1039,2018-08-16
4035,1039_133,1039,2018-07-09
4036,1039_134,1039,2018-07-12
4037,1039_135,1039,2018-08-01
4038,1039_136,1039,2018-09-18
4039,1039_137,1039,2018-10-14
4040,1039_138,1039,2018-12-14
4041,1039_139,1039,2018-07-27
4042,1039_140,1039,2018-07-26
4043,1039_141,1039,2018-09-05
4044,1039_142,1039,2018-07-11
4045,1039_143,1039,2018-06-28
4046,1039_144,1039,2018-09-26
4047,1039_145,1039,2018-09-07
4048,1039_146,1039,2018-08-25
4049,1043_6,1043,2018-12-14
4050,1043_7,1043,2018-09-21
4051,1043_9,1043,2018-09-27
4052,1043_10,1043,2018-12-15
4053,1043_12,1043,2018-09-15
4054,1043_13,1043,2018-11-26
4055,1043_17,1043,2018-12-09
4056,1043_18,1043,2018-12-13
4057,1043_19,1043,2018-11-23
4058,1043_20,1043,2018-10-20
4059,1043_21,1043,2018-08-09
4060,1043_25,1043,2018-11-20
4061,1043_27,1043,2018-06-23
4062,1043_29,1043,2018-11-02
4063,1043_30,1043,2018-09-25
4064,1043_32,1043,2018-08-26
4065,1043_35,1043,2018-12-18
4066,1043_37,1043,2018-10-05
4067,1043_38,1043,2018-08-25
4068,1043_39,1043,2018-07-16
4069,1043_40,1043,2018-11-07
4070,1043_41,1043,2018-08-02
4071,1043_43,1043,2018-10-05
4072,1043_46,1043,2018-07-07
4073,1043_48,1043,2018-08-03
4074,1043_49,1043,2018-08-22
4075,1043_55,1043,2018-09-14
4076,1043_56,1043,2018-12-21
4077,1043_57,1043,2018-10-17
4078,1043_59,1043,2018-10-21
4079,1043_63,1043,2018-07-13
4080,1043_67,1043,2018-08-29
4081,1043_71,1043,2018-08-25
4082,1043_72,1043,2018-11-19
4083,1043_74,1043,2018-12-28
4084,1043_76,1043,2018-11-06
4085,1043_79,1043,2018-08-05
4086,1043_83,1043,2018-11-16
4087,1043_84,1043,2018-11-20
4088,1043_85,1043,2018-10-07
4089,1043_86,1043,2018-11-18
4090,1043_87,1043,2018-10-18
4091,1043_88,1043,2018-09-08
4092,1043_90,1043,2018-11-05
4093,1043_91,1043,2018-12-15
4094,1043_93,1043,2018-09-13
4095,1043_94,1043,2018-08-14
4096,1043_96,1043,2018-09-12
4097,1043_97,1043,2018-10-04
4098,1043_98,1043,2018-07-26
4099,1043_101,1043,2018-08-01
4100,1043_103,1043,2018-10-17
4101,1043_105,1043,2018-10-04
4102,1043_108,1043,2018-11-09
4103,1043_110,1043,2018-11-24
4104,1043_111,1043,2018-08-31
4105,1043_112,1043,2018-10-14
4106,1043_113,1043,2018-09-29
4107,1043_116,1043,2018-11-23
4108,1043_117,1043,2018-11-22
4109,1043_118,1043,2018-12-04
4110,1043_121,1043,2018-11-05
4111,1043_124,1043,2018-07-25
4112,1043_125,1043,2018-11-04
4113,1043_126,1043,2018-08-23
4114,1043_128,1043,2018-08-14
4115,1043_131,1043,2018-11-27
4116,1043_132,1043,2018-09-22
4117,1043_134,1043,2018-11-20
4118,1043_137,1043,2018-10-25
4119,1043_140,1043,2018-11-10
4120,1043_142,1043,2018-09-28
4121,1043_143,1043,2018-08-07
4122,1043_145,1043,2018-08-13
4123,1043_146,1043,2018-07-22
4124,1043_147,1043,2018-11-25
4125,1043_149,1043,2018-08-04
4126,1043_150,1043,2018-12-18
4127,1043_152,1043,2018-08-20
4128,1043_154,1043,2018-10-14
4129,1043_156,1043,2018-09-17
4130,1043_159,1043,2018-12-02
4131,1043_160,1043,2018-07-22
4132,1043_164,1043,2018-10-15
4133,1043_165,1043,2018-11-11
4134,1043_166,1043,2018-07-27
4135,1043_167,1043,2018-09-26
4136,1043_168,1043,2018-06-30
4137,1043_169,1043,2018-09-13
4138,1043_171,1043,2018-06-24
4139,1043_173,1043,2018-09-30
4140,1043_177,1043,2018-11-06
4141,1043_179,1043,2018-07-23
4142,1043_180,1043,2018-09-27
4143,1043_184,1043,2018-12-05
4144,1043_185,1043,2018-09-05
4145,1043_187,1043,2018-12-26
4146,1043_188,1043,2018-07-11
4147,1043_190,1043,2018-07-05
4148,1043_191,1043,2018-09-27
4149,1043_193,1043,2018-07-31
4150,1043_195,1043,2018-10-27
4151,1043_196,1043,2018-11-20
4152,1043_197,1043,2018-12-06
4153,1043_200,1043,2018-10-14
4154,1043_201,1043,2018-11-20
4155,1043_202,1043,2018-08-14
4156,1043_203,1043,2018-11-11
4157,1043_205,1043,2018-10-08
4158,1043_207,1043,2018-09-29
4159,1043_208,1043,2018-08-18
4160,1043_210,1043,2018-11-09
4161,1043_211,1043,2018-10-06
4162,1043_212,1043,2018-12-01
4163,1043_215,1043,2018-10-12
4164,1043_216,1043,2018-08-01
4165,1043_217,1043,2018-12-03
4166,1043_218,1043,2018-12-15
4167,1043_219,1043,2018-09-06
4168,1043_220,1043,2018-09-07
4169,1043_222,1043,2018-09-21
4170,1043_223,1043,2018-11-24
4171,1043_224,1043,2018-08-17
4172,1043_225,1043,2018-08-21
4173,1043_226,1043,2018-11-20
4174,1043_227,1043,2018-09-07
4175,1043_228,1043,2018-10-15
4176,1043_229,1043,2018-07-02
4177,1043_230,1043,2018-10-30
4178,1043_232,1043,2018-07-31
4179,1043_233,1043,2018-07-22
4180,1043_234,1043,2018-12-31
4181,1043_238,1043,2018-10-17
4182,1043_239,1043,2018-11-17
4183,1043_240,1043,2018-10-19
4184,1043_242,1043,2018-11-02
4185,1043_245,1043,2018-09-30
4186,1043_248,1043,2018-07-28
4187,1043_249,1043,2018-09-16
4188,1043_251,1043,2018-12-09
4189,1043_252,1043,2018-07-30
4190,1043_253,1043,2018-09-14
4191,1043_255,1043,2018-10-01
4192,1043_257,1043,2018-10-12
4193,1043_266,1043,2018-12-19
4194,1043_270,1043,2018-08-14
4195,1043_272,1043,2018-11-26
4196,1043_273,1043,2018-12-11
4197,1043_274,1043,2018-07-04
4198,1043_277,1043,2018-08-23
4199,1043_278,1043,2018-10-14
4200,1043_279,1043,2018-09-28
4201,1043_282,1043,2018-12-17
4202,1043_283,1043,2018-09-22
4203,1043_284,1043,2018-10-17
4204,1043_285,1043,2018-12-13
4205,1043_286,1043,2018-11-20
4206,1043_287,1043,2018-11-19
4207,1043_290,1043,2018-10-12
4208,1043_293,1043,2018-11-01
4209,1043_296,1043,2018-08-29
4210,1043_297,1043,2018-11-02
4211,1043_299,1043,2018-11-11
4212,1043_301,1043,2018-08-16
4213,1043_302,1043,2018-07-08
4214,1043_303,1043,2018-06-22
4215,1043_307,1043,2018-09-18
4216,1043_308,1043,2018-12-18
4217,1043_311,1043,2018-08-14
4218,1043_315,1043,2018-06-21
4219,1043_316,1043,2018-08-14
4220,1043_318,1043,2018-08-21
4221,1043_319,1043,2018-07-24
4222,1043_323,1043,2018-08-22
4223,1043_324,1043,2018-10-31
4224,1043_326,1043,2018-09-01
4225,1043_327,1043,2018-12-05
4226,1043_328,1043,2018-07-12
4227,1043_329,1043,2018-10-02
4228,1043_331,1043,2018-12-26
4229,1043_332,1043,2018-09-07
4230,1043_333,1043,2018-09-07
4231,1043_335,1043,2018-10-11
4232,1043_336,1043,2018-07-10
4233,1043_337,1043,2018-11-23
4234,1043_339,1043,2018-08-26
4235,1043_341,1043,2018-11-01
4236,1043_344,1043,2018-08-13
4237,1043_345,1043,2018-06-29
4238,1043_348,1043,2018-10-16
4239,1043_349,1043,2018-12-08
4240,1043_354,1043,2018-11-28
4241,1043_355,1043,2018-11-16
4242,1043_356,1043,2018-07-18
4243,1043_357,1043,2018-12-18
4244,1043_358,1043,2018-11-17
4245,1043_361,1043,2018-08-19
4246,1043_362,1043,2018-11-10
4247,1043_363,1043,2018-08-07
4248,1043_364,1043,2018-08-11
4249,1043_366,1043,2018-10-13
4250,1043_373,1043,2018-09-07
4251,1043_379,1043,2018-09-26
4252,1043_380,1043,2018-07-12
4253,1043_384,1043,2018-09-06
4254,1043_385,1043,2018-07-23
4255,1043_386,1043,2018-12-29
4256,1043_387,1043,2018-11-30
4257,1043_388,1043,2018-10-28
4258,1043_391,1043,2018-12-05
4259,1043_394,1043,2018-11-06
4260,1043_395,1043,2018-09-02
4261,1043_396,1043,2018-07-30
4262,1043_397,1043,2018-09-11
4263,1043_398,1043,2018-08-05
4264,1043_399,1043,2018-12-09
4265,1043_400,1043,2018-09-13
4266,1043_401,1043,2018-11-01
4267,1043_402,1043,2018-07-04
4268,1043_404,1043,2018-06-23
4269,1043_405,1043,2018-08-08
4270,1043_406,1043,2018-08-22
4271,1043_409,1043,2018-07-09
4272,1043_410,1043,2018-12-05
4273,1043_414,1043,2018-10-12
4274,1043_416,1043,2018-06-30
4275,1043_417,1043,2018-09-17
4276,1043_422,1043,2018-10-20
4277,1043_425,1043,2018-12-29
4278,1043_426,1043,2018-09-23
4279,1043_428,1043,2018-08-31
4280,1043_430,1043,2018-10-15
4281,1043_433,1043,2018-08-11
4282,1043_436,1043,2018-11-02
4283,1043_442,1043,2018-08-07
4284,1043_444,1043,2018-08-25
4285,1043_446,1043,2018-12-28
4286,1043_447,1043,2018-12-15
4287,1043_450,1043,2018-11-11
4288,1043_453,1043,2018-08-31
4289,1043_455,1043,2018-08-20
4290,1043_456,1043,2018-12-18
4291,1043_457,1043,2018-11-17
4292,1043_458,1043,2018-09-28
4293,1043_460,1043,2018-11-30
4294,1043_461,1043,2018-08-18
4295,1043_462,1043,2018-12-19
4296,1043_464,1043,2018-11-06
4297,1043_465,1043,2018-09-14
4298,1043_466,1043,2018-11-14
4299,1043_468,1043,2018-11-21
4300,1043_470,1043,2018-08-16
4301,1043_471,1043,2018-06-21
4302,1043_472,1043,2018-07-23
4303,1043_474,1043,2018-09-11
